주상병코드,입원외래구분,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
N16,외래,188.0,15509070.0,28019770.0,82495.05319148937,149041.32978723405
N16,입원,87.0,343526180.0,453530230.0,3948576.7816091953,5212991.149425288
N17,외래,36765.0,4194774410.0,8098198360.0,114096.95117639059,220269.2332381341
N17,입원,21585.0,109430456990.0,137030255570.0,5069745.517257354,6348401.92587445
N18,외래,318940.0,1757802000000.0,1986194000000.0,5511387.721828558,6227484.793378064
N18,입원,48986.0,458229000000.0,532340000000.0,9354284.89772588,10867186.543093946
N19,외래,25416.0,2358120560.0,4556262760.0,92780.94743468681,179267.49921309412
N19,입원,2051.0,5613560880.0,7368382970.0,2736987.264748903,3592580.6777181863
N20,외래,287871.0,162811691840.0,255303492190.0,565571.7034366088,886867.7018178281
N20,입원,66972.0,104333920670.0,136828179490.0,1557873.7482828645,2043065.4525771965
N21,외래,27447.0,3855758150.0,6345672500.0,140480.13079753707,231197.30753816446
N21,입원,4113.0,6273020990.0,8160433950.0,1525169.21711646,1984058.82567469
N22,외래,709.0,62224420.0,110981520.0,87763.6389280677,156532.4682651622
N22,입원,62.0,32387320.0,42495560.0,522376.12903225806,685412.2580645161
N23,외래,5161.0,688668710.0,1053581360.0,133437.06839759735,204142.87153652392
N23,입원,112.0,73363140.0,95741940.0,655028.0357142857,854838.75
N25,외래,904.0,188545910.0,269105560.0,208568.48451327434,297683.14159292035
N25,입원,54.0,192319490.0,238406910.0,3561472.037037037,4414942.777777778
N26,외래,987.0,91197870.0,210751160.0,92399.05775075988,213527.0111448835
N26,입원,65.0,271194470.0,349078280.0,4172222.6153846155,5370435.076923077
N27,외래,508.0,48956430.0,98430690.0,96370.9251968504,193761.20078740158
N27,입원,2.0,4284590.0,5479300.0,2142295.0,2739650.0
N28,외래,89405.0,9861728010.0,20255249640.0,110303.987584587,226556.11699569377
N28,입원,4155.0,10981845730.0,14468077200.0,2643043.4969915766,3482088.3754512635
N29,외래,984.0,73231690.0,113516250.0,74422.44918699187,115362.04268292683
N29,입원,8.0,13638260.0,18373260.0,1704782.5,2296657.5
N30,외래,1680161.0,98368771600.0,143739990400.0,58547.22946193847,85551.31942712633
N30,입원,12399.0,15356990190.0,19789566890.0,1238566.8352286476,1596061.5283490603
N31,외래,601513.0,49688489770.0,76783833690.0,82605.84521032796,127651.16246864157
N31,입원,3698.0,4684945900.0,6150699190.0,1266886.3980530016,1663250.1865873446
N32,외래,95868.0,6939936550.0,13395053360.0,72390.54272541411,139723.9262319022
N32,입원,1527.0,5213769340.0,6573237130.0,3414387.2560576294,4304673.955468238
N33,외래,571.0,28456430.0,47376900.0,49836.1295971979,82971.80385288967
N33,입원,6.0,2788090.0,3798150.0,464681.6666666667,633025.0
N34,외래,501685.0,54918560620.0,78454698920.0,109468.21336097352,156382.389188435
N34,입원,342.0,416309020.0,538519670.0,1217277.83625731,1574618.918128655
N35,외래,4612.0,1009048170.0,1890971640.0,218787.54770164788,410011.19687771035
N35,입원,1090.0,2754522780.0,3527014180.0,2527085.119266055,3235792.8256880734
N36,외래,5174.0,534021940.0,1058805100.0,103212.58987243912,204639.5632006185
N36,입원,990.0,1524067050.0,1961077120.0,1539461.6666666667,1980885.9797979798
N37,외래,2588.0,131492000.0,205834720.0,50808.34621329212,79534.28129829984
N37,입원,12.0,19319070.0,25913670.0,1609922.5,2159472.5
N39,외래,403796.0,29832444190.0,48861764650.0,73879.98937582344,121006.06407691013
N39,입원,65574.0,145800367010.0,186022818390.0,2223447.814835148,2836838.0515143196
N40,외래,1527076.0,195673000000.0,304836000000.0,128135.73129300703,199620.71304899035
N40,입원,30139.0,44823928870.0,58904942330.0,1487240.083280799,1954442.4941106208
N41,외래,247841.0,34156387810.0,49971866790.0,137815.72786584948,201628.7328973011
N41,입원,4004.0,8056361680.0,10595064910.0,2012078.3416583417,2646120.1073926073
N42,외래,15199.0,1341202660.0,2634944370.0,88242.8225541154,173363.00875057568
N42,입원,1069.0,971428210.0,1337748160.0,908726.1085126286,1251401.4593077642
N43,외래,14403.0,1547937500.0,2696992690.0,107473.26945775186,187252.14816357705
N43,입원,3471.0,5087525160.0,6488051290.0,1465723.1806395852,1869216.7358110056
N44,외래,2160.0,103825960.0,207095880.0,48067.57407407407,95877.72222222222
N44,입원,543.0,1236846730.0,1441223460.0,2277802.4493554328,2654186.850828729
N45,외래,63872.0,6770569960.0,10371164720.0,106002.15994488978,162374.19714428857
N45,입원,2081.0,3237619020.0,4204460360.0,1555799.6251802018,2020403.8250840942
N46,외래,88024.0,8847630500.0,13793614010.0,100513.84281559575,156702.87660183586
N46,입원,579.0,639800450.0,847762540.0,1105009.4127806562,1464184.0069084628
N47,외래,10102.0,394307170.0,617677970.0,39032.5846367056,61144.12690556326
N47,입원,189.0,161104760.0,191537140.0,852406.1375661376,1013424.0211640212
N48,외래,109342.0,4056014310.0,5991680610.0,37094.75142214337,54797.613085548095
N48,입원,754.0,891620870.0,1134610470.0,1182521.0477453582,1504788.421750663
N49,외래,10412.0,832771620.0,1351222770.0,79981.9074145217,129775.5253553592
N49,입원,723.0,4087625230.0,5309868760.0,5653700.179806363,7344216.818810511
N50,외래,12175.0,741040790.0,1405020000.0,60865.773305954826,115402.05338809035
N50,입원,488.0,553238540.0,691322670.0,1133685.5327868853,1416644.8155737706
N51,외래,3943.0,222222490.0,370452680.0,56358.73446614253,93951.98579761603
N51,입원,99.0,55070350.0,71015590.0,556266.1616161616,717329.191919192
N60,외래,300475.0,28836105840.0,54183558290.0,95968.40282885432,180326.3442549297
N60,입원,15069.0,5802751030.0,7750857450.0,385078.706616232,514357.7841927135
N61,외래,16695.0,1687698160.0,2909974100.0,101090.0365378856,174302.13237496256
N61,입원,740.0,940726580.0,1272037750.0,1271252.1351351351,1718969.9324324324
N62,외래,35107.0,3525751350.0,5839911750.0,100428.72788902499,166346.07770530094
N62,입원,11022.0,12492081090.0,16023610290.0,1133376.9814915624,1453784.2759934675
N63,외래,417035.0,51760645310.0,87387595290.0,124115.83034997062,209544.99092402315
N63,입원,19450.0,5144157370.0,6761369440.0,264481.09871465294,347628.24884318764
N64,외래,546933.0,52958739090.0,88158385320.0,96828.56783189166,161186.80957265332
N64,입원,6779.0,4793488660.0,6685992090.0,707108.520430742,986279.9955745685
N70,외래,11606.0,1256202160.0,2176854370.0,108237.30484232293,187562.84421850767
N70,입원,2190.0,5604172990.0,7736541040.0,2558983.100456621,3532667.1415525116
N71,외래,65633.0,5000825910.0,7547009940.0,76193.77310194567,114988.03863909924
N71,입원,577.0,1208160640.0,1600924740.0,2093865.9272097053,2774566.273830156
N72,외래,1061568.0,90567872860.0,134233000000.0,85315.1874020317,126447.85826249473
N72,입원,676.0,446502060.0,584596160.0,660506.0059171597,864787.2189349112
N73,외래,140872.0,13742698880.0,20811715710.0,97554.50962575956,147734.93462150038
N73,입원,4300.0,4864763520.0,6646591190.0,1131340.3534883722,1545718.8813953488
N74,외래,14199.0,1154309580.0,1698869870.0,81295.13205155292,119647.1490950067
N74,입원,104.0,93912660.0,129901120.0,903006.3461538461,1249049.2307692308
N75,외래,22388.0,2675607270.0,4113231710.0,119510.77675540469,183724.83964623907
N75,입원,1444.0,937449590.0,1219476760.0,649203.3171745152,844512.9916897507
N76,외래,1193385.0,93525798390.0,138362000000.0,78370.18094747294,115940.79027304683
N76,입원,834.0,1169224520.0,1507554150.0,1401947.865707434,1807618.8848920863
N77,외래,58802.0,3689695780.0,5584396990.0,62747.793952586646,94969.50766980715
N77,입원,47.0,26858540.0,34593250.0,571458.2978723404,736026.5957446808
N80,외래,196663.0,23590580070.0,47809033360.0,119954.33848766673,243101.31219395617
N80,입원,18025.0,48412822730.0,67631450430.0,2685870.8865464632,3752091.563384189
N81,외래,28193.0,3304850370.0,6549132010.0,117222.37328414855,232296.38598233604
N81,입원,8759.0,19103000240.0,25528388090.0,2180956.7576207328,2914532.26281539
N82,외래,734.0,199455650.0,362277820.0,271737.94277929154,493566.5122615804
N82,입원,293.0,1793903170.0,2250477870.0,6122536.416382252,7680811.843003413
N83,외래,126284.0,13461443200.0,28046452300.0,106596.58547401096,222090.30676887016
N83,입원,15161.0,33980629860.0,46688872180.0,2241318.505375635,3079537.7732339557
N84,외래,153424.0,21473077090.0,37661579640.0,139959.04871467306,245473.84789863386
N84,입원,31221.0,19312292550.0,26007191080.0,618567.3921399058,833003.141475289
N85,외래,50574.0,6568303850.0,12487914270.0,129875.110728833,246923.60244394353
N85,입원,5716.0,5440928360.0,7421602220.0,951876.899930021,1298390.8712386284
N86,외래,212398.0,21704124270.0,31581608340.0,102186.10471850018,148690.70490305935
N86,입원,165.0,73808650.0,98045770.0,447325.1515151515,594216.7878787878
N87,외래,159546.0,21574335170.0,38303339300.0,135223.29090042997,240077.08936607625
N87,입원,5928.0,4216611110.0,5579576330.0,711304.1683535762,941224.0772604588
N88,외래,5278.0,405757900.0,779712750.0,76877.20727548313,147728.8272072755
N88,입원,363.0,513161890.0,636786990.0,1413669.1184573004,1754234.132231405
N89,외래,8325.0,584064140.0,1156388140.0,70157.85465465466,138905.4822822823
N89,입원,311.0,216481150.0,283298240.0,696080.8681672026,910926.8167202573
N90,외래,6569.0,319464950.0,582864060.0,48632.20429289085,88729.49611813061
N90,입원,263.0,246297370.0,318454110.0,936491.9011406844,1210852.1292775664
N91,외래,466941.0,46325926500.0,69970258070.0,99211.52029913843,149848.17797109272
N91,입원,175.0,101101410.0,135935680.0,577722.3428571429,776775.3142857143
N92,외래,412682.0,42087540570.0,64934128270.0,101985.40418530491,157346.645286201
N92,입원,1593.0,1907279470.0,2541738270.0,1197287.8028876334,1595567.0244821091
N93,외래,669401.0,82007521680.0,126652000000.0,122508.81262501849,189201.9880460292
N93,입원,10606.0,6155487390.0,8110769340.0,580377.8417876674,764734.0505374316
N94,외래,330144.0,23507702290.0,36441963580.0,71204.39047809441,110382.02596442764
N94,입원,2703.0,921332010.0,1225278840.0,340855.3496115427,453303.30743618205
N95,외래,732065.0,46632903600.0,72960564730.0,63700.49599420816,99664.05268657838
N95,입원,554.0,336212890.0,456160030.0,606882.4729241878,823393.5559566787
N96,외래,3744.0,841615700.0,1312923130.0,224790.51816239316,350673.91292735044
N96,입원,16.0,9399910.0,12752230.0,587494.375,797014.375
N97,외래,154289.0,162124000000.0,243526000000.0,1050781.3259532435,1578375.6457038415
N97,입원,417.0,412652220.0,572802140.0,989573.6690647482,1373626.2350119904
N98,외래,2082.0,308176150.0,494345680.0,148019.28434197887,237437.88664745438
N98,입원,739.0,882455420.0,1176135350.0,1194121.00135318,1591522.801082544
N99,외래,1655.0,168290920.0,309079410.0,101686.35649546828,186754.93051359517
N99,입원,460.0,1123558440.0,1528135870.0,2442518.347826087,3322034.5
O00,외래,8171.0,902837900.0,1593194180.0,110492.95067923144,194981.54203891812
O00,입원,3394.0,7372582230.0,9805609260.0,2172239.9027695935,2889101.1373011195
O01,외래,812.0,126923610.0,257016620.0,156309.8645320197,316522.9310344828
O01,입원,165.0,221424920.0,305079730.0,1341969.2121212122,1848968.0606060605
O02,외래,39072.0,11578720010.0,15858410360.0,296343.1615990991,405876.59602784604
O02,입원,5522.0,2869303980.0,3730996170.0,519613.18000724376,675660.2988047809
O03,외래,8986.0,711180060.0,1070947050.0,79143.11818384154,119179.50701090586
O03,입원,645.0,621031340.0,762405070.0,962839.2868217054,1182023.3643410853
O04,외래,462.0,33434450.0,55577350.0,72368.93939393939,120297.29437229437
O04,입원,267.0,352702860.0,431876220.0,1320984.4943820224,1617513.9325842697
O05,외래,1238.0,83239680.0,131313590.0,67237.22132471729,106069.13570274637
O05,입원,88.0,56285940.0,71813660.0,639612.9545454546,816064.3181818182
O06,외래,1486.0,103429180.0,172400060.0,69602.40915208614,116016.19111709287
O06,입원,183.0,161499140.0,203724440.0,882508.9617486339,1113248.306010929
O07,외래,21.0,1528790.0,2286630.0,72799.52380952382,108887.14285714286
O07,입원,2.0,1799230.0,2145070.0,899615.0,1072535.0
O08,외래,2080.0,128722170.0,199440990.0,61885.658653846156,95885.09134615384
O08,입원,90.0,196058650.0,249555210.0,2178429.4444444445,2772835.6666666665
O10,외래,621.0,112727220.0,170180790.0,181525.31400966184,274043.1400966184
O10,입원,153.0,385357630.0,436975620.0,2518677.320261438,2856049.8039215687
O11,외래,139.0,18620160.0,31243140.0,133957.98561151078,224770.7913669065
O11,입원,293.0,1202350700.0,1365511060.0,4103586.0068259384,4660447.303754266
O12,외래,5107.0,625103560.0,774439200.0,122401.32367338946,151642.68650871352
O12,입원,16.0,34601050.0,37036030.0,2162565.625,2314751.875
O13,외래,2804.0,337417080.0,452594990.0,120334.1940085592,161410.4814550642
O13,입원,1205.0,2841505970.0,3260627880.0,2358096.2406639005,2705915.253112033
O14,외래,981.0,109820910.0,184206870.0,111947.92048929664,187774.5871559633
O14,입원,2397.0,8796421490.0,9966055710.0,3669762.824363788,4157720.362953692
O15,외래,27.0,2278240.0,4296880.0,84379.25925925926,159143.7037037037
O15,입원,52.0,256803220.0,308679960.0,4938523.461538462,5936153.076923077
O16,외래,1066.0,127982690.0,185068290.0,120058.80863039399,173610.02814258912
O16,입원,195.0,383617260.0,445177740.0,1967268.0,2282962.769230769
O20,외래,37092.0,5170738790.0,6298103170.0,139403.07316941657,169796.80712822173
O20,입원,3949.0,2613801990.0,3124027600.0,661889.5897695619,791093.3400860977
O21,외래,19825.0,1437501570.0,1746504120.0,72509.53694829761,88096.04640605296
O21,입원,743.0,622072860.0,760109530.0,837244.7644683715,1023027.6312247645
O22,외래,4079.0,590023090.0,719880660.0,144648.955626379,176484.59426329983
O22,입원,27.0,52191320.0,61824290.0,1933011.851851852,2289788.5185185187
O23,외래,7820.0,939361300.0,1159937530.0,120122.9283887468,148329.6074168798
O23,입원,234.0,363218140.0,422907670.0,1552214.2735042735,1807297.735042735
O24,외래,37669.0,4899704630.0,6332139770.0,130072.5962993443,168099.49215535322
O24,입원,1077.0,2637939520.0,2925489860.0,2449340.3156917365,2716332.2748375116
O25,외래,2.0,31520.0,65910.0,15760.0,32955.0
O26,외래,8741.0,3838858800.0,4612640860.0,439178.4464020135,527701.7343553369
O26,입원,277.0,581759630.0,663377550.0,2100215.2707581227,2394864.8014440434
O28,외래,4398.0,648327470.0,892499160.0,147414.15870850388,202932.96043656208
O28,입원,40.0,85668180.0,94865640.0,2141704.5,2371641.0
O29,외래,9.0,789770.0,1367540.0,87752.22222222222,151948.88888888888
O29,입원,2.0,6042550.0,7141380.0,3021275.0,3570690.0
O30,외래,9528.0,5726519270.0,7880135470.0,601020.0745172125,827050.3222082284
O30,입원,3299.0,11148455120.0,12693645060.0,3379343.7769020917,3847725.086389815
O31,외래,269.0,70171030.0,103877440.0,260858.84758364313,386161.4869888476
O31,입원,87.0,281590640.0,321105900.0,3236674.0229885057,3690872.4137931033
O32,외래,3961.0,594203310.0,786442620.0,150013.4587225448,198546.4832113103
O32,입원,6691.0,17074124610.0,19663954610.0,2551804.604692871,2938866.3293976984
O33,외래,7996.0,1456564290.0,1905742870.0,182161.61705852926,238337.0272636318
O33,입원,33371.0,77649702780.0,89993122760.0,2326861.7296455004,2696746.359413862
O34,외래,26976.0,9341324870.0,11875880650.0,346282.8021204033,440238.75481909845
O34,입원,29648.0,73534508570.0,85001678320.0,2480251.9080545064,2867029.0852671345
O35,외래,3912.0,869085040.0,1349500170.0,222158.75255623722,344964.2561349693
O35,입원,538.0,1352582920.0,1525779010.0,2514094.6468401486,2836020.4646840147
O36,외래,4460.0,951460980.0,1281406490.0,213332.05829596412,287310.8721973094
O36,입원,2337.0,5866856070.0,6611362080.0,2510421.9383825418,2828995.3273427472
O40,외래,588.0,124413210.0,161954340.0,211587.0918367347,275432.55102040817
O40,입원,113.0,329595430.0,370026040.0,2916773.7168141594,3274566.725663717
O41,외래,1420.0,219577510.0,285097070.0,154632.04929577466,200772.58450704225
O41,입원,1194.0,3184607970.0,3615114540.0,2667175.854271357,3027734.120603015
O42,외래,2813.0,310486490.0,405134000.0,110375.57412015642,144022.0405261287
O42,입원,5943.0,17277129960.0,19054530700.0,2907139.485108531,3206214.151102137
O43,외래,120.0,16744100.0,27140570.0,139534.16666666666,226171.41666666666
O43,입원,90.0,377863010.0,425587070.0,4198477.888888889,4728745.222222222
O44,외래,2762.0,676774070.0,926776360.0,245030.4380883418,335545.38740043447
O44,입원,2617.0,8688275060.0,9956277060.0,3319936.973633932,3804462.0022927015
O45,외래,66.0,5364500.0,9189640.0,81280.30303030302,139236.9696969697
O45,입원,559.0,1792908830.0,2016687390.0,3207350.322003578,3607669.749552773
O46,외래,3047.0,409964930.0,506769590.0,134547.07253035772,166317.5549721037
O46,입원,477.0,653806530.0,756810570.0,1370663.5849056605,1586604.968553459
O47,외래,12090.0,2804250540.0,3300694890.0,231947.93548387097,273010.3300248139
O47,입원,901.0,1152215940.0,1326215540.0,1278819.0233074361,1471937.3362930077
O48,외래,147.0,13119660.0,16249520.0,89249.38775510204,110540.95238095238
O48,입원,107.0,240996890.0,257462280.0,2252307.38317757,2406189.5327102803
O60,외래,22428.0,4544442540.0,5567341790.0,202623.6195826645,248231.75450329945
O60,입원,14338.0,37213016610.0,42703836720.0,2595411.9549449016,2978367.7444552938
O61,외래,103.0,5268380.0,8676620.0,51149.320388349515,84239.02912621359
O61,입원,3073.0,6674292780.0,7626038910.0,2171914.3442889685,2481626.719817768
