진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,E11,남,입원,38764 ,62938 ,496639 ,90859909500 ,117877000000 
2023,E11,여,외래,1518862 ,10036243 ,10030668 ,235155000000 ,347615000000 
2023,E11,여,입원,29354 ,46737 ,493610 ,68993657220 ,89898489170 
2023,E12,남,외래,750 ,2712 ,2692 ,70408560 ,114499160 
2023,E12,남,입원,76 ,141 ,1690 ,214310220 ,286360390 
2023,E12,여,외래,634 ,2061 ,2044 ,61421520 ,93377550 
2023,E12,여,입원,51 ,99 ,1487 ,138435470 ,185114960 
2023,E13,남,외래,40197 ,183825 ,183736 ,4350872170 ,6241358840 
2023,E13,남,입원,869 ,1457 ,16795 ,2094504240 ,2772926840 
2023,E13,여,외래,30858 ,150100 ,150001 ,3583420220 ,5010642950 
2023,E13,여,입원,714 ,1257 ,16075 ,1556720980 ,2082274390 
2023,E14,남,외래,249034 ,1134562 ,1133596 ,28013876550 ,46574999780 
2023,E14,남,입원,11215 ,17693 ,145077 ,32164512960 ,41565782150 
2023,E14,여,외래,196209 ,876609 ,876040 ,22330437850 ,36229717600 
2023,E14,여,입원,7893 ,12547 ,126325 ,20239290680 ,26303411280 
2023,E15,남,외래,130 ,173 ,173 ,12305660 ,21752930 
2023,E15,남,입원,115 ,162 ,1307 ,256504650 ,322066870 
2023,E15,여,외래,126 ,169 ,169 ,9534640 ,16905940 
2023,E15,여,입원,126 ,220 ,3003 ,384433260 ,497378520 
2023,E16,남,외래,7110 ,11042 ,11002 ,517471480 ,868700180 
2023,E16,남,입원,4573 ,5289 ,13219 ,3776010310 ,4839403250 
2023,E16,여,외래,9238 ,14710 ,14676 ,582393860 ,992854730 
2023,E16,여,입원,4790 ,5841 ,21819 ,4708450330 ,6121365760 
2023,E20,남,외래,864 ,2888 ,2881 ,93906910 ,177674630 
2023,E20,남,입원,18 ,18 ,75 ,39150120 ,44009800 
2023,E20,여,외래,1765 ,5548 ,5531 ,178056240 ,327982960 
2023,E20,여,입원,36 ,46 ,201 ,57711650 ,73223060 
2023,E21,남,외래,2123 ,7366 ,7315 ,383308370 ,766313620 
2023,E21,남,입원,243 ,279 ,1332 ,598472730 ,839867980 
2023,E21,여,외래,5562 ,19970 ,19838 ,940400660 ,2020998950 
2023,E21,여,입원,564 ,666 ,3293 ,1392778060 ,1940986980 
2023,E22,남,외래,12389 ,78990 ,78696 ,8398290550 ,13848066250 
2023,E22,남,입원,289 ,449 ,2455 ,891740400 ,1100055940 
2023,E22,여,외래,75095 ,417585 ,416716 ,32000608510 ,59524002980 
2023,E22,여,입원,674 ,843 ,4043 ,1385412980 ,1747237170 
2023,E23,남,외래,17695 ,120321 ,119738 ,14210103850 ,28185343930 
2023,E23,남,입원,1556 ,1848 ,5900 ,2356345130 ,2749028840 
2023,E23,여,외래,20864 ,103441 ,102818 ,11616052030 ,23182265740 
2023,E23,여,입원,1601 ,1871 ,8084 ,2756541650 ,3297987560 
2023,E24,남,외래,1151 ,3977 ,3960 ,152601810 ,289828250 
2023,E24,남,입원,97 ,126 ,731 ,245340710 ,327713520 
2023,E24,여,외래,3567 ,13624 ,13571 ,540201560 ,1031564420 
2023,E24,여,입원,343 ,519 ,4492 ,1353986780 ,1749298920 
2023,E25,남,외래,551 ,2898 ,2896 ,216241570 ,247028130 
2023,E25,남,입원,19 ,22 ,119 ,51623320 ,55027080 
2023,E25,여,외래,729 ,3994 ,3981 ,307570970 ,355521370 
2023,E25,여,입원,31 ,86 ,250 ,110085890 ,120533580 
2023,E26,남,외래,2001 ,8430 ,8399 ,249463190 ,599540740 
2023,E26,남,입원,356 ,460 ,1869 ,940408240 ,1258981130 
2023,E26,여,외래,2118 ,8669 ,8633 ,256258190 ,619547120 
2023,E26,여,입원,290 ,353 ,1317 ,656436190 ,881848470 
2023,E27,남,외래,11916 ,36716 ,36523 ,1506875310 ,2903892050 
2023,E27,남,입원,687 ,920 ,7131 ,2005077190 ,2505074530 
2023,E27,여,외래,16716 ,53060 ,52807 ,2083009640 ,3862866590 
2023,E27,여,입원,1073 ,1675 ,17439 ,3484397950 ,4396037340 
2023,E28,여,외래,84702 ,196655 ,196511 ,8928170380 ,14802326030 
2023,E28,여,입원,103 ,107 ,202 ,64618340 ,89747790 
2023,E29,남,외래,8639 ,22678 ,22667 ,683356230 ,1245462010 
2023,E29,남,입원,31 ,32 ,51 ,21499290 ,27652880 
2023,E30,남,외래,42680 ,197696 ,196847 ,11439486620 ,19961649110 
2023,E30,남,입원,71 ,76 ,158 ,56126820 ,61428520 
2023,E30,여,외래,158226 ,810880 ,809396 ,50281816250 ,88432210430 
2023,E30,여,입원,384 ,393 ,510 ,180224610 ,194466420 
2023,E31,남,외래,18 ,228 ,227 ,13208200 ,15527660 
2023,E31,남,입원,2 ,9 ,171 ,113833020 ,131962120 
2023,E31,여,외래,16 ,62 ,62 ,4082780 ,6019380 
2023,E32,남,외래,1110 ,2031 ,2004 ,67135680 ,158448140 
2023,E32,남,입원,102 ,110 ,614 ,440635360 ,602642690 
2023,E32,여,외래,1371 ,2544 ,2514 ,80516230 ,193390950 
2023,E32,여,입원,104 ,119 ,553 ,436525940 ,587360950 
2023,E34,남,외래,30409 ,111474 ,110838 ,5292603480 ,10437634300 
2023,E34,남,입원,1907 ,2014 ,4882 ,1654786980 ,1921270300 
2023,E34,여,외래,26286 ,98411 ,97906 ,4645786280 ,9110936310 
2023,E34,여,입원,1718 ,1814 ,4245 ,1422744520 ,1637022160 
2023,E35,남,외래,453 ,810 ,809 ,29739760 ,53237250 
2023,E35,남,입원,4 ,7 ,17 ,5651370 ,7552920 
2023,E35,여,외래,1552 ,2770 ,2765 ,112369570 ,202577800 
2023,E35,여,입원,11 ,11 ,36 ,6484360 ,8614260 
2023,E40,남,외래,3 ,4 ,4 ,53050 ,69450 
2023,E40,여,외래,9 ,33 ,32 ,1164960 ,1618850 
2023,E41,남,외래,2289 ,3900 ,3880 ,90105690 ,117846580 
2023,E41,남,입원,12 ,30 ,688 ,45508660 ,61917580 
2023,E41,여,외래,4347 ,8378 ,8307 ,203204780 ,268118840 
2023,E41,여,입원,34 ,43 ,345 ,73110220 ,88272930 
2023,E42,남,외래,10 ,12 ,12 ,232590 ,321940 
2023,E42,여,외래,30 ,55 ,55 ,2090470 ,3593370 
2023,E43,남,외래,109 ,275 ,275 ,20167880 ,24021180 
2023,E43,남,입원,28 ,65 ,786 ,132200370 ,161144850 
2023,E43,여,외래,208 ,306 ,305 ,7275450 ,11463770 
2023,E43,여,입원,41 ,96 ,1712 ,166344320 ,214091870 
2023,E44,남,외래,789 ,1314 ,1314 ,48542690 ,62256660 
2023,E44,남,입원,36 ,57 ,715 ,115927230 ,146543260 
2023,E44,여,외래,1630 ,2677 ,2675 ,71620110 ,91288210 
2023,E44,여,입원,57 ,79 ,797 ,133094840 ,164577210 
2023,E45,남,외래,63 ,73 ,68 ,2494260 ,3263660 
2023,E45,여,외래,44 ,56 ,55 ,2552850 ,4069250 
2023,E45,여,입원,1 ,2 ,16 ,4777970 ,5820620 
2023,E46,남,외래,2513 ,4784 ,4779 ,110392860 ,156796860 
2023,E46,남,입원,103 ,130 ,1143 ,212205340 ,261469170 
2023,E46,여,외래,4229 ,7450 ,7449 ,164559730 ,230413150 
2023,E46,여,입원,154 ,188 ,1677 ,332879730 ,416236420 
2023,E50,남,외래,15534 ,23500 ,23499 ,338878070 ,480072590 
2023,E50,남,입원,34 ,47 ,105 ,2280930 ,2942140 
2023,E50,여,외래,35629 ,53543 ,53531 ,762788100 ,1108067970 
2023,E50,여,입원,59 ,84 ,688 ,28328550 ,41640060 
2023,E51,남,외래,789 ,2200 ,2197 ,71001810 ,134933440 
2023,E51,남,입원,340 ,1339 ,25147 ,2781154850 ,3690447820 
2023,E51,여,외래,432 ,1155 ,1154 ,37166830 ,60672260 
2023,E51,여,입원,79 ,306 ,5657 ,752470820 ,1012887580 
2023,E52,남,외래,5 ,12 ,12 ,221700 ,360400 
2023,E52,남,입원,1 ,1 ,8 ,2556680 ,3444380 
2023,E52,여,외래,1 ,1 ,1 ,9450 ,18750 
2023,E53,남,외래,3614 ,6765 ,6759 ,177031920 ,288413330 
2023,E53,남,입원,71 ,99 ,361 ,92995800 ,125253230 
2023,E53,여,외래,5982 ,9865 ,9841 ,261519500 ,399147510 
2023,E53,여,입원,58 ,80 ,494 ,54972070 ,73446360 
2023,E54,남,외래,552 ,878 ,878 ,14013580 ,19442220 
2023,E54,남,입원,6 ,6 ,24 ,6543270 ,10078770 
2023,E54,여,외래,977 ,1531 ,1531 ,25240590 ,35285510 
2023,E54,여,입원,2 ,4 ,11 ,4025910 ,4347010 
2023,E55,남,외래,52631 ,92205 ,92146 ,1938450720 ,3215978970 
2023,E55,남,입원,294 ,347 ,624 ,51711190 ,66308140 
2023,E55,여,외래,191903 ,335853 ,335736 ,7470389980 ,12694260210 
2023,E55,여,입원,328 ,363 ,670 ,71661470 ,90664710 
2023,E56,남,외래,3146 ,5542 ,5541 ,115840020 ,173533250 
2023,E56,남,입원,53 ,73 ,69 ,11291080 ,14536150 
2023,E56,여,외래,8546 ,15041 ,15028 ,335469760 ,505332980 
2023,E56,여,입원,75 ,83 ,85 ,12068240 ,16038170 
2023,E58,남,외래,1101 ,2073 ,2073 ,44890330 ,71009020 
2023,E58,남,입원,13 ,18 ,12 ,1054720 ,1375080 
2023,E58,여,외래,8054 ,16066 ,16065 ,398973650 ,684033730 
2023,E58,여,입원,18 ,31 ,123 ,2570940 ,3157800 
2023,E59,남,외래,26 ,62 ,62 ,1434910 ,1980910 
2023,E59,남,입원,1 ,5 ,108 ,5620520 ,6837770 
2023,E59,여,외래,79 ,218 ,218 ,6896240 ,10033620 
2023,E59,여,입원,1 ,2 ,9 ,417980 ,507840 
2023,E60,남,외래,204 ,330 ,330 ,11478300 ,18565880 
2023,E60,여,외래,201 ,343 ,343 ,9889100 ,15681950 
2023,E61,남,외래,3074 ,4831 ,4831 ,108482400 ,162638420 
2023,E61,남,입원,17 ,17 ,32 ,7187890 ,9062930 
2023,E61,여,외래,6886 ,11488 ,11484 ,235854640 ,364886240 
2023,E61,여,입원,31 ,35 ,154 ,87991520 ,99042960 
2023,E63,남,외래,13288 ,21251 ,21246 ,479020790 ,641651450 
2023,E63,남,입원,507 ,543 ,1517 ,599237600 ,754594740 
2023,E63,여,외래,26686 ,45230 ,45221 ,1022008460 ,1374900230 
2023,E63,여,입원,178 ,218 ,1374 ,176186500 ,226917660 
2023,E64,남,외래,464 ,873 ,871 ,17339810 ,22788960 
2023,E64,남,입원,6 ,9 ,52 ,5385190 ,6977580 
2023,E64,여,외래,1038 ,1987 ,1986 ,37451190 ,48828650 
2023,E64,여,입원,4 ,4 ,24 ,1682110 ,2141170 
2023,E65,남,외래,123 ,226 ,224 ,3765100 ,8601360 
2023,E65,남,입원,1 ,1 ,6 ,1810950 ,2201420 
2023,E65,여,외래,270 ,471 ,471 ,7892780 ,18520740 
2023,E65,여,입원,2 ,2 ,18 ,3597560 ,5111820 
2023,E66,남,외래,6240 ,14255 ,14209 ,513130950 ,1131565090 
2023,E66,남,입원,593 ,668 ,3615 ,4228232380 ,5694558970 
2023,E66,여,외래,16522 ,36112 ,36062 ,1138846720 ,2291968930 
2023,E66,여,입원,1479 ,1641 ,8893 ,10435886940 ,13819461830 
2023,E67,남,외래,137 ,185 ,183 ,5094700 ,8475040 
2023,E67,남,입원,2 ,2 ,4 ,481370 ,669060 
2023,E67,여,외래,270 ,366 ,364 ,9627030 ,16700710 
2023,E67,여,입원,2 ,2 ,5 ,675560 ,798150 
2023,E68,남,외래,1 ,1 ,1 ,29110 ,41510 
2023,E68,여,외래,5 ,7 ,7 ,112460 ,173340 
2023,E70,남,외래,274 ,1424 ,1421 ,1651139320 ,1843045510 
2023,E70,남,입원,17 ,21 ,82 ,117660400 ,128629390 
2023,E70,여,외래,228 ,968 ,967 ,1332702350 ,1487597380 
2023,E70,여,입원,10 ,11 ,31 ,68917480 ,73631430 
2023,E71,남,외래,327 ,2760 ,2748 ,406389190 ,460504590 
2023,E71,남,입원,55 ,202 ,1573 ,687261930 ,783009390 
2023,E71,여,외래,260 ,1618 ,1613 ,281304900 ,317380800 
2023,E71,여,입원,48 ,176 ,964 ,401062840 ,447836780 
2023,E72,남,외래,484 ,3202 ,3192 ,910725460 ,1020671790 
2023,E72,남,입원,74 ,199 ,999 ,509652920 ,583176650 
2023,E72,여,외래,475 ,2223 ,2214 ,905155030 ,1022564560 
2023,E72,여,입원,86 ,239 ,1563 ,693724920 ,808395450 
2023,E73,남,외래,998 ,1370 ,1370 ,27445930 ,32130970 
2023,E73,남,입원,3 ,3 ,11 ,1987780 ,2330150 
2023,E73,여,외래,827 ,1199 ,1198 ,24328400 ,28373300 
2023,E73,여,입원,4 ,4 ,11 ,4780040 ,5045300 
2023,E74,남,외래,530 ,2318 ,2289 ,3305276930 ,3656678540 
2023,E74,남,입원,62 ,298 ,981 ,2549423260 ,2789468900 
2023,E74,여,외래,510 ,2070 ,2065 ,3073561950 ,3425183050 
2023,E74,여,입원,49 ,356 ,832 ,2603533620 ,2858150240 
2023,E75,남,외래,622 ,8030 ,8012 ,26419370090 ,29325348340 
2023,E75,남,입원,76 ,368 ,1268 ,2183544190 ,2430011960 
2023,E75,여,외래,738 ,5775 ,5743 ,21012617060 ,23362577350 
2023,E75,여,입원,84 ,901 ,1974 ,5518934140 ,6135610510 
2023,E76,남,외래,139 ,6704 ,6670 ,37214348700 ,41211071900 
2023,E76,남,입원,45 ,259 ,1088 ,3390147490 ,3687155990 
2023,E76,여,외래,47 ,1752 ,1726 ,8288854520 ,9172837340 
2023,E76,여,입원,14 ,115 ,222 ,957318870 ,1024122240 
2023,E77,남,외래,30 ,626 ,626 ,34567940 ,39309700 
2023,E77,남,입원,5 ,11 ,39 ,33919580 ,37442790 
2023,E77,여,외래,39 ,349 ,349 ,22911320 ,26574690 
2023,E77,여,입원,10 ,23 ,86 ,34904050 ,39838180 
2023,E78,남,외래,1226007 ,3623230 ,3621122 ,78405572690 ,115089000000 
2023,E78,남,입원,4126 ,7571 ,14372 ,1257301800 ,1657677220 
2023,E78,여,외래,1810694 ,6328139 ,6325151 ,132346000000 ,190689000000 
2023,E78,여,입원,3264 ,4746 ,17450 ,1744349910 ,2345617720 
2023,E79,남,외래,14795 ,30400 ,30371 ,914300180 ,1593575840 
2023,E79,남,입원,62 ,102 ,313 ,79297900 ,89827280 
2023,E79,여,외래,4933 ,7849 ,7841 ,402487050 ,610438920 
2023,E79,여,입원,8 ,11 ,65 ,10724610 ,14726570 
2023,E80,남,외래,2545 ,4668 ,4658 ,169618970 ,357030510 
2023,E80,남,입원,49 ,61 ,179 ,110117590 ,129902340 
2023,E80,여,외래,1377 ,2834 ,2828 ,101004440 ,197750120 
2023,E80,여,입원,32 ,49 ,256 ,84245210 ,100667350 
2023,E83,남,외래,8296 ,20749 ,20680 ,3254395170 ,3986015380 
2023,E83,남,입원,384 ,611 ,2374 ,621998780 ,733166820 
2023,E83,여,외래,33540 ,71824 ,71728 ,3948233820 ,5632830820 
2023,E83,여,입원,506 ,664 ,3019 ,1105016580 ,1310307100 
2023,E84,남,외래,67 ,281 ,280 ,22373860 ,28246170 
2023,E84,남,입원,7 ,9 ,74 ,15057750 ,17956860 
2023,E84,여,외래,56 ,219 ,214 ,14287590 ,18117830 
2023,E84,여,입원,7 ,25 ,270 ,158484460 ,177986790 
2023,E85,남,외래,832 ,4936 ,4910 ,770890090 ,950486490 
2023,E85,남,입원,182 ,358 ,4068 ,1827002440 ,2116408160 
2023,E85,여,외래,698 ,3994 ,3973 ,582567170 ,714513000 
2023,E85,여,입원,134 ,269 ,2157 ,1272026770 ,1471671170 
2023,E86,남,외래,63847 ,96071 ,96042 ,2810198120 ,3985643550 
2023,E86,남,입원,3058 ,3299 ,8558 ,1888106070 ,2338728730 
2023,E86,여,외래,102795 ,166905 ,166886 ,4894582340 ,6747450060 
2023,E86,여,입원,3656 ,3936 ,10421 ,2291077220 ,2892769290 
2023,E87,남,외래,22294 ,47525 ,47393 ,1760796690 ,3039780890 
2023,E87,남,입원,6981 ,9023 ,54031 ,16451417820 ,21095860330 
2023,E87,여,외래,36194 ,81550 ,81431 ,3007876850 ,4868126510 
2023,E87,여,입원,10588 ,13979 ,90628 ,23733348900 ,30634292640 
2023,E88,남,외래,25326 ,70141 ,70075 ,1793121310 ,4175386010 
2023,E88,남,입원,204 ,223 ,1123 ,470372500 ,589598600 
2023,E88,여,외래,27986 ,76441 ,76328 ,1905805380 ,4432372450 
2023,E88,여,입원,188 ,227 ,1463 ,643558010 ,767924490 
2023,E89,남,외래,9077 ,25096 ,25056 ,712681090 ,1464700780 
2023,E89,남,입원,36 ,47 ,211 ,49684730 ,60222970 
2023,E89,여,외래,43216 ,124232 ,124100 ,3701977530 ,7420718580 
2023,E89,여,입원,106 ,120 ,668 ,106910530 ,142930730 
2023,E90,남,외래,258 ,579 ,579 ,10944740 ,29809590 
2023,E90,여,외래,596 ,1418 ,1418 ,26768670 ,69206670 
2023,E90,여,입원,1 ,1 ,4 ,203080 ,237790 
2023,F00,남,외래,151918 ,807803 ,807369 ,31525430850 ,47812563490 
2023,F00,남,입원,35200 ,204585 ,4726577 ,316653000000 ,418761000000 
2023,F00,여,외래,379269 ,2275364 ,2274393 ,79041081760 ,115873000000 
2023,F00,여,입원,89105 ,629688 ,15893510 ,1026360000000 ,1365260000000 
2023,F01,남,외래,7993 ,27842 ,27804 ,1321644000 ,2048606000 
2023,F01,남,입원,1042 ,4877 ,113220 ,8281315720 ,10885905820 
2023,F01,여,외래,11866 ,43836 ,43793 ,1775942950 ,2686439110 
2023,F01,여,입원,1455 ,7977 ,200286 ,14018469220 ,18512643340 
2023,F02,남,외래,1528 ,5214 ,5200 ,258208510 ,396753540 
2023,F02,남,입원,293 ,1148 ,23767 ,1920147710 ,2439965320 
2023,F02,여,외래,2196 ,8222 ,8200 ,406489120 ,613414890 
2023,F02,여,입원,322 ,1352 ,30121 ,2495901460 ,3146537510 
2023,F03,남,외래,18686 ,50826 ,50699 ,2951362460 ,5324796050 
2023,F03,남,입원,2828 ,11183 ,251080 ,17096363500 ,22711656830 
2023,F03,여,외래,36191 ,107063 ,106878 ,5601734380 ,9568529560 
2023,F03,여,입원,4775 ,21891 ,518927 ,34069205290 ,45428685190 
2023,F04,남,외래,67 ,246 ,246 ,7646890 ,11589990 
2023,F04,남,입원,4 ,17 ,443 ,34296470 ,45075770 
2023,F04,여,외래,67 ,203 ,202 ,7093140 ,10299740 
2023,F04,여,입원,2 ,14 ,396 ,26537090 ,35813450 
2023,F05,남,외래,4341 ,11399 ,11387 ,477317950 ,833651900 
2023,F05,남,입원,757 ,1323 ,15793 ,1834457310 ,2407247630 
2023,F05,여,외래,5539 ,14660 ,14646 ,567810880 ,970306220 
2023,F05,여,입원,726 ,1326 ,19041 ,1956548940 ,2615787370 
2023,F06,남,외래,113009 ,352309 ,352002 ,12036087700 ,20340669590 
2023,F06,남,입원,1446 ,4805 ,99402 ,7969018940 ,10563348470 
2023,F06,여,외래,226618 ,692096 ,691625 ,21465359850 ,35331948500 
2023,F06,여,입원,1320 ,2630 ,38158 ,3531834440 ,4894719840 
2023,F07,남,외래,3728 ,10701 ,10692 ,436410270 ,703871210 
2023,F07,남,입원,316 ,1333 ,31847 ,2359923290 ,3096849700 
2023,F07,여,외래,3666 ,8444 ,8421 ,280307520 ,458404960 
2023,F07,여,입원,158 ,523 ,4064 ,341949080 ,463182760 
2023,F09,남,외래,487 ,2046 ,2043 ,83495120 ,132768230 
2023,F09,남,입원,105 ,370 ,8337 ,710087230 ,924851960 
2023,F09,여,외래,482 ,2060 ,2059 ,96759820 ,146123390 
2023,F09,여,입원,61 ,156 ,3031 ,297434050 ,394295780 
2023,F10,남,외래,41025 ,189834 ,189814 ,9350663380 ,13554542480 
2023,F10,남,입원,14048 ,61757 ,1296615 ,101426000000 ,134138000000 
2023,F10,여,외래,14689 ,67441 ,67431 ,3676444350 ,5274739920 
2023,F10,여,입원,3372 ,10870 ,191474 ,16782197190 ,22277944600 
2023,F11,남,외래,166 ,809 ,806 ,38425130 ,57530520 
2023,F11,남,입원,26 ,50 ,579 ,73583980 ,101061230 
2023,F11,여,외래,80 ,394 ,394 ,18612850 ,29960390 
2023,F11,여,입원,17 ,25 ,220 ,37098390 ,48901060 
2023,F12,남,외래,92 ,419 ,419 ,20302580 ,29693250 
2023,F12,남,입원,6 ,11 ,155 ,18779070 ,25754890 
2023,F12,여,외래,17 ,68 ,68 ,4604980 ,6339180 
2023,F12,여,입원,3 ,3 ,24 ,5579890 ,8025310 
2023,F13,남,외래,360 ,1353 ,1351 ,63758870 ,104922180 
2023,F13,남,입원,378 ,466 ,2569 ,521772390 ,699547890 
2023,F13,여,외래,681 ,2503 ,2502 ,120017960 ,200613710 
2023,F13,여,입원,816 ,937 ,3457 ,789628140 ,1042897180 
2023,F14,남,외래,6 ,22 ,22 ,832900 ,1206800 
2023,F14,남,입원,1 ,2 ,23 ,1852940 ,2463880 
2023,F14,여,외래,11 ,25 ,25 ,1300830 ,2302740 
2023,F14,여,입원,1 ,9 ,247 ,16034190 ,21664650 
2023,F15,남,외래,323 ,1359 ,1358 ,68930310 ,101121570 
2023,F15,남,입원,67 ,107 ,920 ,115323850 ,156423540 
2023,F15,여,외래,167 ,663 ,662 ,36102210 ,56839640 
2023,F15,여,입원,58 ,101 ,1595 ,157563560 ,205771610 
2023,F16,남,외래,141 ,538 ,538 ,19207210 ,27282110 
2023,F16,남,입원,26 ,51 ,560 ,48035850 ,65111270 
2023,F16,여,외래,55 ,246 ,246 ,9484780 ,14439880 
2023,F16,여,입원,15 ,39 ,764 ,76599090 ,104492480 
2023,F17,남,외래,1666 ,3161 ,3160 ,54180900 ,96533930 
2023,F17,남,입원,3 ,8 ,185 ,10998090 ,15015500 
2023,F17,여,외래,217 ,423 ,423 ,7634100 ,11501360 
2023,F18,남,외래,42 ,107 ,107 ,5168930 ,8717060 
2023,F18,남,입원,35 ,56 ,439 ,53756890 ,71599330 
2023,F18,여,외래,24 ,65 ,65 ,2367800 ,4096800 
2023,F18,여,입원,7 ,9 ,86 ,10000160 ,13497870 
2023,F19,남,외래,786 ,2742 ,2740 ,123521670 ,194069340 
2023,F19,남,입원,517 ,641 ,3651 ,675449330 ,891337260 
2023,F19,여,외래,807 ,2416 ,2414 ,134486540 ,228450130 
2023,F19,여,입원,1325 ,1461 ,4291 ,1180001770 ,1554891560 
2023,F20,남,외래,43148 ,420207 ,420116 ,34456823870 ,41229733940 
2023,F20,남,입원,8791 ,71859 ,1468562 ,121295000000 ,148355000000 
2023,F20,여,외래,55629 ,536961 ,536811 ,44055676880 ,52778947770 
2023,F20,여,입원,9523 ,68707 ,1371944 ,116216000000 ,142480000000 
2023,F21,남,외래,646 ,5466 ,5466 ,326761570 ,418763760 
2023,F21,남,입원,35 ,139 ,2841 ,255118390 ,315197770 
2023,F21,여,외래,453 ,3796 ,3796 ,204137160 ,259088460 
2023,F21,여,입원,35 ,100 ,1724 ,144293100 ,180269470 
2023,F22,남,외래,3095 ,20304 ,20304 ,1048304270 ,1391992170 
2023,F22,남,입원,518 ,2630 ,61611 ,4805173400 ,6105778480 
2023,F22,여,외래,4639 ,29526 ,29517 ,1581953640 ,2121986260 
2023,F22,여,입원,395 ,1391 ,32005 ,2706495180 ,3472681950 
2023,F23,남,외래,1702 ,10232 ,10230 ,608135850 ,811978490 
2023,F23,남,입원,233 ,802 ,9017 ,837307500 ,1081357650 
2023,F23,여,외래,2749 ,18220 ,18215 ,929872810 ,1267365700 
2023,F23,여,입원,313 ,637 ,10719 ,1131274100 ,1481769830 
2023,F24,남,외래,17 ,71 ,71 ,2878030 ,4050330 
2023,F24,남,입원,5 ,20 ,491 ,43593740 ,54560530 
2023,F24,여,외래,25 ,142 ,142 ,7932230 ,9898330 
2023,F24,여,입원,4 ,9 ,121 ,13628470 ,15962530 
2023,F25,남,외래,4630 ,44570 ,44564 ,3594550860 ,4305411790 
2023,F25,남,입원,859 ,4652 ,98499 ,8889901140 ,10854473580 
2023,F25,여,외래,7160 ,70762 ,70748 ,5600148470 ,6715496140 
2023,F25,여,입원,1225 ,6612 ,116102 ,11146315510 ,13658092470 
2023,F28,남,외래,1274 ,8883 ,8882 ,630383790 ,822152600 
2023,F28,남,입원,171 ,695 ,14411 ,1376941220 ,1679224050 
2023,F28,여,외래,1818 ,12387 ,12386 ,921194850 ,1193067290 
2023,F28,여,입원,173 ,511 ,7834 ,830795800 ,1027832370 
2023,F29,남,외래,7183 ,48646 ,48634 ,2897081830 ,3898380210 
2023,F29,남,입원,1238 ,4776 ,93686 ,8641560930 ,10848104540 
2023,F29,여,외래,10223 ,70054 ,70033 ,4118053380 ,5544157570 
2023,F29,여,입원,1262 ,3438 ,63681 ,6437131010 ,8214256470 
2023,F30,남,외래,1354 ,7425 ,7424 ,380886490 ,529250550 
2023,F30,남,입원,93 ,271 ,5777 ,481832170 ,640699320 
2023,F30,여,외래,1707 ,9576 ,9575 ,496306960 ,680620640 
2023,F30,여,입원,100 ,219 ,4202 ,368453610 ,484562260 
2023,F31,남,외래,51019 ,407758 ,407639 ,20864505340 ,29626341550 
2023,F31,남,입원,4105 ,13736 ,240765 ,22277995450 ,29182997470 
2023,F31,여,외래,82788 ,727465 ,727307 ,38043812240 ,53620197640 
2023,F31,여,입원,5978 ,17269 ,259121 ,28486391500 ,37414930390 
2023,F32,남,외래,316713 ,2274391 ,2271638 ,117765000000 ,154362000000 
2023,F32,남,입원,5064 ,14135 ,192836 ,18273120780 ,24023768110 
2023,F32,여,외래,652205 ,5042354 ,5037487 ,264917000000 ,344856000000 
2023,F32,여,입원,7060 ,16182 ,203457 ,23124024700 ,29991512520 
2023,F33,남,외래,24474 ,187905 ,187510 ,8603494890 ,11334781950 
2023,F33,남,입원,1026 ,3058 ,45681 ,4212071400 ,5628533410 
2023,F33,여,외래,56331 ,459801 ,458754 ,20443224110 ,26780932280 
2023,F33,여,입원,1560 ,4254 ,50595 ,6385684640 ,8369121080 
2023,F34,남,외래,28933 ,179329 ,179286 ,7447534950 ,11801139040 
2023,F34,남,입원,696 ,1072 ,14554 ,2491364630 ,3273792060 
2023,F34,여,외래,58071 ,359753 ,359630 ,15106691460 ,23671676210 
2023,F34,여,입원,1677 ,2763 ,31583 ,6673248410 ,8665333980 
2023,F38,남,외래,4225 ,21964 ,21959 ,851350610 ,1275860840 
2023,F38,남,입원,56 ,99 ,1592 ,215748880 ,293211830 
2023,F38,여,외래,8110 ,39973 ,39961 ,1538489500 ,2330872310 
2023,F38,여,입원,143 ,198 ,2710 ,492751830 ,661272900 
2023,F39,남,외래,10414 ,51613 ,51582 ,2081347930 ,3719116610 
2023,F39,남,입원,663 ,1019 ,12610 ,2339295960 ,3075853600 
2023,F39,여,외래,19981 ,98944 ,98881 ,3939448020 ,7137624830 
2023,F39,여,입원,1404 ,2255 ,26117 ,5566945730 ,7279284070 
2023,F40,남,외래,31004 ,162733 ,162438 ,7309134260 ,10490442870 
2023,F40,남,입원,130 ,224 ,2245 ,265916720 ,348326210 
2023,F40,여,외래,33581 ,168854 ,168722 ,7813339570 ,11310265990 
